BEN_CLASS,IR_MLID,IR_MLNAME,IR_Lat,IR_Long,ASSESS_ID,AU_NAME,R3172ParameterName,BeneficialUse,AssessCat
"1C,2B,3A,4",UTAHDWQ_WQX-4929590,WEBER R AB CNFL/ SMITH MOREHOUSE CK,40.78744995,-111.1335172,UT16020101-025_00,Weber River-11,"Temperature, water",2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4929590,WEBER R AB CNFL/ SMITH MOREHOUSE CK,40.78744995,-111.1335172,UT16020101-025_00,Weber River-11,"Temperature, water",3A,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4929590,WEBER R AB CNFL/ SMITH MOREHOUSE CK,40.78744995,-111.1335172,UT16020101-025_00,Weber River-11,"Temperature, water",4,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4929590,WEBER R AB CNFL/ SMITH MOREHOUSE CK,40.78744995,-111.1335172,UT16020101-025_00,Weber River-11,Total Dissolved Solids,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4929590,WEBER R AB CNFL/ SMITH MOREHOUSE CK,40.78744995,-111.1335172,UT16020101-025_00,Weber River-11,Total Dissolved Solids,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4929590,WEBER R AB CNFL/ SMITH MOREHOUSE CK,40.78744995,-111.1335172,UT16020101-025_00,Weber River-11,Total Dissolved Solids,3A,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4929590,WEBER R AB CNFL/ SMITH MOREHOUSE CK,40.78744995,-111.1335172,UT16020101-025_00,Weber River-11,Total Dissolved Solids,4,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Aluminum,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Aluminum,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Aluminum,3A,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Aluminum,4,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Ammonia,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Ammonia,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Ammonia,3A,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Ammonia,4,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Arsenic,1C,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Arsenic,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Arsenic,3A,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Arsenic,4,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Cadmium,1C,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Cadmium,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Cadmium,3A,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Cadmium,4,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Minimum Dissolved Oxygen,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Minimum Dissolved Oxygen,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Minimum Dissolved Oxygen,3A,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Minimum Dissolved Oxygen,4,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,pH,1C,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,pH,2B,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,pH,3A,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,pH,4,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,"Temperature, water",1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,"Temperature, water",2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,"Temperature, water",3A,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,"Temperature, water",4,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Total Dissolved Solids,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Total Dissolved Solids,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Total Dissolved Solids,3A,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930524,HUNTINGTON CK AT U10 XING,39.33885973,-110.9618925,UT14060009-004_00,Huntington Creek-2,Total Dissolved Solids,4,NS
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Aluminum,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Aluminum,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Aluminum,3A,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Aluminum,4,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Ammonia,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Ammonia,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Ammonia,3A,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Ammonia,4,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Arsenic,1C,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Arsenic,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Arsenic,3A,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Arsenic,4,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Cadmium,1C,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Cadmium,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Cadmium,3A,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Cadmium,4,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Minimum Dissolved Oxygen,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Minimum Dissolved Oxygen,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Minimum Dissolved Oxygen,3A,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Minimum Dissolved Oxygen,4,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,pH,1C,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,pH,2B,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,pH,3A,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,pH,4,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,"Temperature, water",1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,"Temperature, water",2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,"Temperature, water",3A,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,"Temperature, water",4,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Total Dissolved Solids,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Total Dissolved Solids,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Total Dissolved Solids,3A,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930530,HUNTINGTON CK AB UP&L DIVERSION,39.39191225,-111.1026686,UT14060009-004_00,Huntington Creek-2,Total Dissolved Solids,4,FS
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Aluminum,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Aluminum,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Aluminum,3A,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Aluminum,4,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Ammonia,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Ammonia,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Ammonia,3A,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Ammonia,4,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Arsenic,1C,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Arsenic,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Arsenic,3A,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Arsenic,4,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Minimum Dissolved Oxygen,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Minimum Dissolved Oxygen,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Minimum Dissolved Oxygen,3A,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Minimum Dissolved Oxygen,4,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,pH,1C,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,pH,2B,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,pH,3A,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,pH,4,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,"Temperature, water",1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,"Temperature, water",2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,"Temperature, water",3A,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,"Temperature, water",4,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Total Dissolved Solids,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Total Dissolved Solids,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Total Dissolved Solids,3A,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930585,HUNTINGTON CK ~.5 MI BL TRAIL CANYON UT09ST-213,39.4084685,-111.1179556,UT14060009-004_00,Huntington Creek-2,Total Dissolved Solids,4,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930669,Crandall Creek Bl Cnfl/ Genwall Mine 002,39.46015726,-111.1666432,UT14060009-003_00,Huntington Creek-3,Total Dissolved Solids,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930669,Crandall Creek Bl Cnfl/ Genwall Mine 002,39.46015726,-111.1666432,UT14060009-003_00,Huntington Creek-3,Total Dissolved Solids,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930669,Crandall Creek Bl Cnfl/ Genwall Mine 002,39.46015726,-111.1666432,UT14060009-003_00,Huntington Creek-3,Total Dissolved Solids,3A,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930669,Crandall Creek Bl Cnfl/ Genwall Mine 002,39.46015726,-111.1666432,UT14060009-003_00,Huntington Creek-3,Total Dissolved Solids,4,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,Aluminum,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,Aluminum,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,Aluminum,3A,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,Aluminum,4,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,Arsenic,1C,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,Arsenic,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,Arsenic,3A,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,Arsenic,4,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,Minimum Dissolved Oxygen,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,Minimum Dissolved Oxygen,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,Minimum Dissolved Oxygen,3A,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,Minimum Dissolved Oxygen,4,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,pH,1C,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,pH,2B,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,pH,3A,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,pH,4,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,"Temperature, water",1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,"Temperature, water",2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,"Temperature, water",3A,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,"Temperature, water",4,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,Total Dissolved Solids,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,Total Dissolved Solids,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,Total Dissolved Solids,3A,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4930770,HUNTINGTON CK BL CNFL/ L FK HUNTINGTON CK,39.49976976,-111.1588638,UT14060009-003_00,Huntington Creek-3,Total Dissolved Solids,4,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4931100,LOWRY WATER CK AB JOE S VALLEY RES,39.32219045,-111.2771186,UT14060009-005_00,Lowery Water,Ammonia,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4931100,LOWRY WATER CK AB JOE S VALLEY RES,39.32219045,-111.2771186,UT14060009-005_00,Lowery Water,Ammonia,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4931100,LOWRY WATER CK AB JOE S VALLEY RES,39.32219045,-111.2771186,UT14060009-005_00,Lowery Water,Ammonia,3A,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4931100,LOWRY WATER CK AB JOE S VALLEY RES,39.32219045,-111.2771186,UT14060009-005_00,Lowery Water,Ammonia,4,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4931100,LOWRY WATER CK AB JOE S VALLEY RES,39.32219045,-111.2771186,UT14060009-005_00,Lowery Water,Total Dissolved Solids,1C,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4931100,LOWRY WATER CK AB JOE S VALLEY RES,39.32219045,-111.2771186,UT14060009-005_00,Lowery Water,Total Dissolved Solids,2B,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4931100,LOWRY WATER CK AB JOE S VALLEY RES,39.32219045,-111.2771186,UT14060009-005_00,Lowery Water,Total Dissolved Solids,3A,NA
"1C,2B,3A,4",UTAHDWQ_WQX-4931100,LOWRY WATER CK AB JOE S VALLEY RES,39.32219045,-111.2771186,UT14060009-005_00,Lowery Water,Total Dissolved Solids,4,idNE
"1C,2B,3A,4",UTAHDWQ_WQX-4931130,SEELY CK AB JOES VALLEY RES,39.2941278,-111.2965598,UT14060009-006_00,Joes Valley,Ammonia,1C,NA
